,Date,Title
2164,2021-07-14 ,지금 가격도 싸다 
2165,2021-07-14 ,코봉아 보고있나ㅎㅎ숏커버 들어오면 날아 가겠징 ㅎㅎㅎㅎ
2166,2021-07-14 ,갑자기
2167,2021-07-14 ,뭔일이고 
2168,2021-07-14 ,와2차전지소재 합작사
2169,2021-07-14 ,거래량 터졌다리
2170,2021-07-14 ,2차전지다 
2171,2021-07-14 ,서울경제 신문에 화학과  체결 떴어요
2172,2021-07-14 ,난 믿고 있었다
2173,2021-07-14 ,설마 사실무근
2174,2021-07-14 ,숨 쉬기가 힘들어요
2175,2021-07-14 ,마지막 탈출 기회 ㅋㅋ
2176,2021-07-14 ,설마 상장이후 처음으로
2177,2021-07-14 ,어차피 마디가 50은 찍으니 걍 안심들 하셈
2178,2021-07-14 ,인플레이션 최대 수혜주
2179,2021-07-14 ,엔솔 말고도 개쩌는 매수이유잇음
2180,2021-07-14 ,아니 무슨일이고ㅋㅋㅋ
2181,2021-07-14 ,보다 비싸야한게 고려아연이다  제련기술 세계최고
2182,2021-07-14 ,제2의 화학이 고려아연이다
2183,2021-07-14 ,이거 너무 큰 그림이다
2184,2021-07-14 ,전고는 무조건 깹니다
2185,2021-07-14 ,전자도 상 쳤었지요
2187,2021-07-14 ,고려아연 가지고 계신 분 체크해야해여
2188,2021-07-14 ,오늘 좀 많이 올랐다고 광고글 겁나 많네
2189,2021-07-14 ,물리면
2190,2021-07-14 ,오전장 고려아연 급등주 이유
2191,2021-07-14 ,주가관심없고
2192,2021-07-14 ,고려아연도 이제 전기차 밸류
2193,2021-07-14 ,전구체동박
2194,2021-07-14 ,오늘 매수 ㄱㄱ
2195,2021-07-14 ,회사 그만두고 
2197,2021-07-14 ,전기잘통하는 금은동
2198,2021-07-14 ,쓰레기 광고글
2199,2021-07-14 ,무슨일인가요
2200,2021-07-14 ,여기에 광고글 올리는 애들 특
2201,2021-07-14 ,최윤범 잘한다
2202,2021-07-14 ,공매도파산 스탑 운동 동학개미 전원 참여합시다
2203,2021-07-14 ,아침에 56프로만 먹고 갔다
2204,2021-07-14 ,뉴스에 팔어라
2205,2021-07-14 ,화학 발표내용
2206,2021-07-14 ,고려아연 적정가 이쯤 되나
2207,2021-07-14 ,와 이정도 호재라고ㅋㅋ
2208,2021-07-14 ,광고글이 반갑구먼 ㅎㅎ
2209,2021-07-14 ,요 몇일부타 상승세가
2210,2021-07-14 ,목표가 70만원
2211,2021-07-14 ,거래량을 동반한 강한 상승 무조건 오르는 주식 
2212,2021-07-14 ,좀 올라라제발
2214,2021-07-14 ,와우 아직도 이가격
2215,2021-07-14 ,그냥 딴거 찾어
2216,2021-07-14 ,오
2217,2021-07-14 ,이런 초대형주까지도
2218,2021-07-14 ,수급 머임
2219,2021-07-14 ,고려아연은  배터리 소재업체들과 키맞추기에 들어갔다
2220,2021-07-14 ,210714 477500
2221,2021-07-14 ,화학이 니켈금속을 중국이 아닌 고려아연에게 공급 받을려고 하는구나
2222,2021-07-14 ,2차전지 재료  니켈 만 있는게 아니죠 망간
2223,2021-07-15 ,엌ㅋㅋ 이건 실적이나 미래성 때문에 뜬거 아닌 ㅋㅋㅋ
2224,2021-07-15 ,어제 많이 오른 거 같지만
2225,2021-07-15 ,오늘 왠만한 개인 싹 털려나가겠구나 
2226,2021-07-15 ,끝났고만 이제 시황따라 움직이겠네
2227,2021-07-15 ,전구체사업 가벼운종목
2229,2021-07-15 ,양극제 기업의 중국리스크 해소
2230,2021-07-15 ,대항해시대
2231,2021-07-15 ,주포 운전 지린다 
2232,2021-07-15 ,리포트가 약하다
2233,2021-07-15 ,리포트 목표주가 넘 낮다 생각 안하세요
2234,2021-07-15 ,모간도 매수 들어 왔네기관들도 안담수 없겠지
2235,2021-07-15 ,고려아연 2분기 매출 써프라이즈 예상
2236,2021-07-15 ,오늘 1030 사이 상승하게 될것이다
2237,2021-07-15 ,개미털이에 당했다 
2238,2021-07-15 ,어제 내가 70만원 간다고 했냐 안했냐
2240,2021-07-15 ,오늘 50만원 찍고
2241,2021-07-15 , 오전에 털리신분
2242,2021-07-15 ,최재형주 잘오르네
2243,2021-07-15 ,연말에나봅세
2244,2021-07-15 ,이중바닥 신고가 떳네
2245,2021-07-15 ,이싹줍기
2247,2021-07-15 ,애증의 고려아연
2248,2021-07-15 ,난 
2249,2021-07-15 ,2차전지 만든다니까 목표가 나오기시작하네 ㅋㅋㅋ
2250,2021-07-15 ,고려아연 점진적 상승 예상
2251,2021-07-15 ,종가가 신고가다
2252,2021-07-15 ,배당 말이야
2253,2021-07-15 ,이차전지전구체전해동박 자산주에서성장주로
2254,2021-07-15 ,갭쟁이들 말들어보면
2255,2021-07-15 ,금일 시장 이슈 총정리
2256,2021-07-15 ,작은 소망
2258,2021-07-16 ,장기목표가
2259,2021-07-16 ,아연 떡상 15
2260,2021-07-16 ,이렇게 훅오르면 어찌해요
2262,2021-07-16 ,고점 고점
2263,2021-07-16 ,모건 외국인 계속 매수중이네 어제부터
2264,2021-07-16 ,좀 더 빼주믄 안되나
2265,2021-07-16 ,팔지마세요 여러분
2266,2021-07-16 ,개미들아
2267,2021-07-16 ,이제 부터 아연이는 매수매도 없이 홀딩이다
2268,2021-07-16 ,커 커 
2269,2021-07-16 ,화학이 고려아연계열 켐코35지분인수가능성
2270,2021-07-16 ,에솔100조이 대놓고  노리는 기업들
2271,2021-07-16 ,얼마만이냐 50만원 터치
2272,2021-07-17 ,3세경영 혁신기대 성장동력양극재전해동박구리아연성장주
2273,2021-07-18 ,볼매 환골탈태  최윤범 리드쉽
2274,2021-07-18 ,모멘텀 살아나냐
2275,2021-07-18 ,근데 켐코  몇년전꺼 아니냐
2276,2021-07-19 ,여기가 끝인가
2277,2021-07-19 ,증권 리폿 개미털기냐
2278,2021-07-19 ,끝
2279,2021-07-19 ,진짜 더럽게 레포트 적네
2280,2021-07-19 ,어여 정리하자
2281,2021-07-19 ,이번에도 기대했으나 끝
2282,2021-07-19 ,더 모으고 싶다
2283,2021-07-19 ,추매했음
2284,2021-07-19 ,밧테리사업
2285,2021-07-19 ,시장관심밖에서 인사로
2286,2021-07-19 ,영풍그룹 한지붕 두가족기관의 이 시점 디스 리포트라
2287,2021-07-19 ,배팅구간
2288,2021-07-20 ,45 자리를 주신다면
2289,2021-07-20 ,2차 전지
2290,2021-07-20 ,요즘 고려아연이야기 나와서 봤는데
2291,2021-07-20 ,김부겸
2292,2021-07-20 ,빼기면않됨
2293,2021-07-20 ,왜 고려아연에 투자하는가
2294,2021-07-20 ,육시할기관넘들
2295,2021-07-20 ,계속추매추매
2296,2021-07-20 ,여기저기
2297,2021-07-20 ,한국은 이차전지 전구체가 절대적부족 선제적 투자로 경쟁력 확보 기대
2298,2021-07-20 ,고려아연 분석자료이정도는 알고 투자해야
2299,2021-07-20 ,지분전쟁 초입ㅎ
2301,2021-07-21 ,신설법인 가동 공시까지
2302,2021-07-21 ,개관들 이 악물엇다
2303,2021-07-21 ,아 달달하다
2304,2021-07-21 ,백만고려
2305,2021-07-21 ,고아의 재평가
2306,2021-07-21 ,어제 털린 호구 입니다 
2307,2021-07-21 ,주식 어렵네
2308,2021-07-21 ,다음 타켓
2309,2021-07-21 ,왜 오르는건지
2311,2021-07-21 ,포스코케미칼의 사업 모델과 유사
2312,2021-07-21 ,광고충새ㄱㄱ1들
2313,2021-07-21 ,2차전지 소재 진출 고려아연 3년4개월 최고가포스코케미칼과 사업구조 비슷
2314,2021-07-21 ,와 이거 심상정치 않네
2315,2021-07-21 ,510000
2316,2021-07-21 ,광고충거지
2317,2021-07-21 ,고려아연 대주주 영풍도 괜찮을듯
2319,2021-07-21 ,그야말로
2320,2021-07-21 ,508000에 털고 나갑니다다들 화이팅
2321,2021-07-21 ,기후위기 주범이다
2322,2021-07-21 ,아직까지 매력있는 가격
2323,2021-07-21 ,일부팔고 나머진 홀딩
2325,2021-07-21 ,합자회사 사장 발표전까진
2326,2021-07-21 ,이익도 않나고
2327,2021-07-21 ,이종목은 단기급등시 급락하는 종목입니다
2328,2021-07-21 ,한주도
2329,2021-07-21 ,신용미수전재산몰빵 상가자 집산다 대장만잡아라 
2331,2021-07-21 ,내일 기대되네
2332,2021-07-21 ,염이사가 구조적 성장이라고 언급하면
2333,2021-07-21 ,광고거지충
2334,2021-07-21 , 변종만
2335,2021-07-21 ,찬티가 바글바글한거보니
2336,2021-07-21 ,얘는   시세는 무시하고 올라가낭
2337,2021-07-21 ,신고가 
2339,2021-07-22 ,오늘 4자 아님 52
2340,2021-07-22 ,관전포인트
2341,2021-07-22 ,백만고려출발황산니켈동박전구체 생산 사업 밸류체인
2342,2021-07-22 ,상승초입 조정주면서 가야 멀리가는데냉무
2344,2021-07-22 ,미원상사
2345,2021-07-22 ,잘먹고 갑니다
2346,2021-07-22 ,역시 고려아연이 고려아연 했다
2347,2021-07-22 ,장난질 심하네
2348,2021-07-22 ,전구체로 2조 올렸음 개많이 올린거지
2349,2021-07-22 ,그동안 감사
2350,2021-07-22 ,3고2저
2351,2021-07-22 ,고려아연이
2352,2021-07-22 ,내일도 오늘처럼 오를까요
2354,2021-07-22 ,1차 매수목표가 440000근처
2355,2021-07-22 ,시간외   6천  516000냉무
2356,2021-07-22 ,증권시장 이슈들 정리
2357,2021-07-23 ,개인
2358,2021-07-23 ,좋겠다
2359,2021-07-23 ,3억 박아야겟다
2360,2021-07-23 ,투자 공매도 물량 어쩔껴
2361,2021-07-23 ,으악 어제 털렷다  
2362,2021-07-23 ,품절주 진입유통물량 분석
2363,2021-07-23 ,생각을 해봐 가치주에서 성장주가 된거잖아
2364,2021-07-23 ,주포 누구지
2365,2021-07-23 ,쫌 쫄린다
2366,2021-07-23 ,55갈라나
2367,2021-07-23 ,기대가 큰만큼 실망도 크다
2368,2021-07-23 ,고
2369,2021-07-23 ,벨트 매라
2370,2021-07-23 ,이거 뭐야 무서워
2371,2021-07-23 ,고려아연 비구체적인 전구체 사업투자의견 하향
2372,2021-07-23 ,매도벽낮다
2373,2021-07-23 ,ㄱ
2374,2021-07-23 ,보물같은 아연
2375,2021-07-23 ,신고가 찍을 듯
2377,2021-07-23 ,ㅋㄷ
2378,2021-07-23 ,효성 3형제
2379,2021-07-23 ,이낙연 부랄친구 확인하기
2381,2021-07-23 ,고려아연 놓치신분은 영풍도 괜찮을듯 
2383,2021-07-23 ,543에 팔자 마자 흐르노
2384,2021-07-23 ,고려
2385,2021-07-23 ,쩝
2386,2021-07-23 ,부릉부릉
2387,2021-07-23 ,장투로 어때요
2390,2021-07-23 ,쓰바
2391,2021-07-23 ,이쁘다 
2392,2021-07-23 ,2차전지 고려아연 앞으로 어떻게 될까 궁금하네요
2394,2021-07-23 ,꽉 쥐고 있자구요
2395,2021-07-23 ,내려오지 않으니추매도 못하고
2397,2021-07-23 ,으아
2398,2021-07-23 ,악플에 디스하는 넘들 그리고 흔들리시는 분들
2399,2021-07-23 ,성투
2400,2021-07-23 , 흑흑 장투 하려고 뭍어놨어요
2401,2021-07-23 ,좀 천천히 가자
2402,2021-07-23 ,호가창 보고 있으려니
2403,2021-07-23 ,고아개미님들께
2404,2021-07-23 ,돌파 못하면 또 추락 할것 입니다
2405,2021-07-23 ,너무 무거워 액면분할 하는게 어떨까
2406,2021-07-23 ,고려아연 사 모으면
2407,2021-07-23 ,단기는 잠깐 빠졌다
2408,2021-07-23 ,오른다 더
2409,2021-07-23 ,고노고 행님아 땡큐요
2410,2021-07-23 ,55찍는다
2412,2021-07-23 ,목표가 제시 부탁드립니다
2413,2021-07-23 , 오픈 단톡방 및 한투연 카페 소개
2414,2021-07-23 ,ㅉㅉ
2415,2021-07-23 ,지금 들어가면 쳐 물리기 딱 좋은 자리네
2416,2021-07-23 ,ㅍㅎ
2417,2021-07-23 ,기관이 계속매입한다는건
2418,2021-07-23 ,삭제된 게시물의 답글죄송합니다
2420,2021-07-23 ,죄송합니다 김영택씨에게 관한 재밌는 글
2421,2021-07-23 ,시외거래 급등주들 나열
2422,2021-07-24 ,증권사별 시간외 목표가 분석
2423,2021-07-24 ,돈 놓고 돈 먹기
2424,2021-07-24 ,한치앞을 모르는게 주가
2425,2021-07-24 ,걱정1도하지마시라
2426,2021-07-24 ,애증의 고려아연으로
2427,2021-07-24 ,동박 절벽 대박주가는 좀 쉬자30 털렸다
2428,2021-07-25 ,엘지화학
2429,2021-07-25 ,외궈는 팔고 개관은 사고
2430,2021-07-25 ,삭제된 게시물의 답글매도하는 사람은 레알 바보지
2431,2021-07-25 ,삼성이 본사 사옥까지 팔아서 100조를 대기중인 이유
2432,2021-07-25 ,신규매수는 한발 늦었음 개관 외궈 확빼면 49만원까진다시밀린다
2433,2021-07-25 ,주린들아 찐피셜이다
2434,2021-07-26 ,이제 선수들 영역입니다
2435,2021-07-26 ,속보저평가된 기업
2436,2021-07-26 ,누가 나 보고 있습니까
2437,2021-07-26 ,외국인이 이기고 있음
2438,2021-07-26 ,얼마까지 본다구요
2440,2021-07-26 ,한 번사면  못 팔주식평생 배당금 받으며 살자
2441,2021-07-26 ,오늘도 연기금이 매수허네
2443,2021-07-26 ,회사가 너무 점잖아
2444,2021-07-26 ,다시사야하나
2445,2021-07-26 ,슈팅 이후 눌림목 매집구간
2446,2021-07-26 ,소재전쟁라인베팅고려아연솔첨
2447,2021-07-27 ,이 아니네
2448,2021-07-27 ,아자화이팅
2449,2021-07-27 ,자본금944억유보율7300면 현금 7조2조 있다더만
2450,2021-07-27 ,하늘이 도운 고아의 절호의  투자 기회
2451,2021-07-27 ,역시 개관넘들의 공매도를
2452,2021-07-27 ,개낮네
2453,2021-07-27 ,역시 기대를 저버리지 않는 유애스비 개종자
2454,2021-07-27 ,오늘도 공매도 
2455,2021-07-27 ,호실적 선반영
2456,2021-07-27 ,단타로 왔으면
2457,2021-07-27 ,긴급 뉴스
2458,2021-07-27 ,개관들 신났네신났어
2459,2021-07-27 ,얘들아
2460,2021-07-27 ,완전독점부의 몰락 을 피하는 방법
2461,2021-07-27 ,고려아연 참고자료
2462,2021-07-27 ,좀 더 심하게 흔들어 주세요
2463,2021-07-28 ,고려아연 직원들 대우 쫌 더해줘라
2464,2021-07-28 ,증권 레포트
2465,2021-07-28 ,효섬첨단도 60 인데
2466,2021-07-28 , 이자석들 모냐 
2467,2021-07-28 ,ㅎ갈놈은 간다
2468,2021-07-28 ,  유안타
2469,2021-07-28 ,진득하게 기다리자
2470,2021-07-28 ,하락은
2471,2021-07-28 ,잘못한건가
2473,2021-07-28 ,나도 개미지만
2474,2021-07-28 ,역주행 투자피하라월급쟁이와 가난뱅이가 부자되는 방법있다
2475,2021-07-28 ,금파는 회사구만 대박이네  2분기2450억벌엇네
2476,2021-07-28 ,고아도 결국엔 이래 갈수밖에
2477,2021-07-28 ,참 궁금하다
2478,2021-07-28 ,급등에 따른 조정 예상
2480,2021-07-29 ,무상증자부탁드립니다 대표님
2481,2021-07-29 ,저평가
2482,2021-07-29 ,저평가된 주식
2483,2021-07-29 ,고려아연 믿어
2484,2021-07-29 ,삭제된 게시물의 답글왜 니들은 반대되는기업에 투자하냐
2485,2021-07-29 ,모두 고생하셨습니다
2486,2021-07-29 ,악질 개관넘들
2487,2021-07-29 ,자국 철강 옥죄는 중국 국내 철강주 반등 기회 오나
2488,2021-07-29 ,금이랑 은이 폭등하네
2489,2021-07-30 ,미쿡 비철금속 2차전지 반도체 폭등
2490,2021-07-30 ,개관들아 쫌 다른거 없니
2491,2021-07-30 ,자회사 영풍은 폐베터리사업과 고려아연 가치
2492,2021-07-30 ,떨어질때 매수 타는 개미들이여
2493,2021-07-30 ,삭제된 게시물의 답글고려아연 고급 정보 알려준다
2494,2021-07-30 ,아침에 팔았는데 
2495,2021-07-30 ,와의 콜라보는 숙명
2496,2021-07-30 ,순현금 2조원 보유해마다 1조2000억원가 추가로 들어온다
2497,2021-07-30 ,홍콩상하이에서 매수가 들어와
2498,2021-07-30 ,멸치어쩌냐 ㅋㅋㅋ
2499,2021-07-30 ,지수 하락하는데 오르네요
2500,2021-07-30 ,고러아연
2501,2021-07-30 ,장이 안좋은데 잘가네
2502,2021-07-30 ,아연이 오늘은 덜도말고 56에서 종가가잣
2503,2021-07-30 ,매일 2프로씩만
2504,2021-07-30 ,고아 78년 투자하믄서
2510,2021-07-30 ,공매 개고생
2511,2021-07-30 ,지분경쟁 없냐 
2512,2021-07-30 ,기관 또 순매수
2513,2021-07-30 ,이거 연기금이 계속사면 품절주 된다
2514,2021-07-30 ,삼전에서  놀러왔습니다
2515,2021-07-30 ,올해 크게 갈듯 ㅋㅋ
2516,2021-07-30 ,시외 상승주 정리
2517,2021-07-31 ,이산가족상봉시 사진이북에  이모랑 문죄인얼굴 넝수닮았지
2518,2021-07-31 ,중국시장 폭락과 시진핑의 자본가 탄압 독재 영구화 최선호섹터
2519,2021-07-31 ,달러와 금에 투자하면 바보가 된다
2520,2021-08-01 ,하반기 상승 업종
2521,2021-08-01 ,일희일비 마셈
2522,2021-08-02 ,사자
2523,2021-08-02 ,이번주 시나리오
2524,2021-08-02 ,고려아연 단톡이에요
2525,2021-08-02 ,단기60만원
2526,2021-08-02 ,느낌이 쏴하네
2527,2021-08-02 ,갑자기 기억나는 전설의 매도리포트
2528,2021-08-02 ,개관들의 질문에 당당히 답하자
2529,2021-08-02 ,종가 마췄네 ㅋ
2530,2021-08-02 ,외인 팔고 기관 사고
2531,2021-08-03 ,후회하지마라
2532,2021-08-03 ,이제 좀 가자
2533,2021-08-03 ,공매도 쩌네요
2534,2021-08-03 ,45만원에 아가뤼쭤어어억
2535,2021-08-03 ,설마
2536,2021-08-03 ,외인형아들
2537,2021-08-03 ,폐배터리 보물 리사이클링 시장 경쟁 활활
2539,2021-08-03 , 선배님들
2540,2021-08-03 ,시절 전설의 매도리포트
2541,2021-08-03 ,달러와 금에 투자하면 바보가 된다는 강력한 증거
2542,2021-08-04 ,응
2543,2021-08-04 ,구리 광산 동향
2544,2021-08-04 ,남들다간다
2545,2021-08-04 ,과연 맞을까
2546,2021-08-04 ,누군지 애쓴다
2547,2021-08-04 ,전 종목중에 마이너스
2548,2021-08-04 ,10일선밑으로천천히 20일선 기다리죠  뭐
2550,2021-08-05 ,전자공시 1분분석법
2551,2021-08-05 , 인내를 즐겨야 이긴다
2552,2021-08-05 ,추미애의민낮뻔뻔해도 낮짝이 무지 두껍따
2553,2021-08-05 ,가격 올라도 쓸 수밖에호실적 예상되는 철강비철
2554,2021-08-05 , 2라운드 돌입배터리 소송전 이어 소재전
2555,2021-08-06 ,또 추매 타이밍왔네요
2557,2021-08-06 ,ㅋ 급등한 이후 숨고르기에 매수 추천이라
2558,2021-08-06 , 투자ㅋㅋㅋ
2559,2021-08-06 ,에너지솔루션 상장시 관심 탑2
2560,2021-08-06 ,전고체사업 진행
2561,2021-08-07 ,쫌 가자
2562,2021-08-07 ,전환사채  신주인수권  주식매수선택권 3자배정  스톡옵션 관련된
2563,2021-08-09 ,금주내 엔솔 상장 신청 결과 나올듯
2564,2021-08-09 ,이차전지 양극재 쇼티지전구체 중요성 두각1
2565,2021-08-09 ,무증 해줘잉
2566,2021-08-10 ,비금속 가격 계속내리는데  미래사업 언제
2567,2021-08-10 ,동박공장 채용공고
2569,2021-08-11 ,오늘도 열일하는 개관들
2570,2021-08-11 ,20선이탈
2571,2021-08-11 ,시장 공매도
2572,2021-08-11 ,추매 하고싶은데
2573,2021-08-11 ,금일 가쉽들 모음
2575,2021-08-12 ,상승으로
2576,2021-08-12 ,50만원 아가리 충님
2577,2021-08-12 ,1 니켈 2만 돌파하는데
2578,2021-08-12 ,재미는업지만 적금으론 삼전보다 좋은 주식
2579,2021-08-12 ,전구체 다양한 2차전지소재 사업진출
2580,2021-08-12 ,개관들의 자전거래 개미털기
2582,2021-08-12 ,지금달러와 금에 투자하면 돈 잃고 바보된다그 강력한 증거
2583,2021-08-13 ,오늘고가에삼
2584,2021-08-13 ,하반기 예상
2585,2021-08-13 ,저가매수기회
2586,2021-08-13 ,관련기사 입니다
2587,2021-08-13 ,양극재 원료인 전구체 생산
2588,2021-08-14 ,3주 조정 굿 강력 장대양봉주 기대
2589,2021-08-15 ,시외 상승특징주 리스트
2590,2021-08-15 ,일본인들은 30년전부터 투자할 곳이 완전히없어졌다한국도
2591,2021-08-16 ,고아에대한 연기금 시각우리 연기금이 달라졌어요
2592,2021-08-16 ,고려아연 호재 정리
2593,2021-08-17 ,금값은 올라
2596,2021-08-18 ,오늘 같은 날
2597,2021-08-18 ,하이니켈시대켐코35지분화학이10황산니켈생산 부각
2598,2021-08-18 ,금리인상 시작할거니 미리 사놔야한다
2599,2021-08-19 ,고려아연 대표적기관주인데
2600,2021-08-19 ,이놈은 테이퍼링 관련주임
2601,2021-08-19 ,내가 갭 매운다 했지
2602,2021-08-19 ,망했나
2603,2021-08-19 ,젠장
2604,2021-08-19 ,슬프네요
2606,2021-08-19 ,삭제된 게시물의 답글비바람 그치면
2607,2021-08-19 ,지수가너무 빠짐
2608,2021-08-19 ,눈대중으로본다면
2609,2021-08-19 ,오늘 수급과 차트
2610,2021-08-19 ,증권가 주목 루머 모음
2611,2021-08-20 ,호가창꼬라지
2612,2021-08-20 ,이런 짜증나는  주식
2613,2021-08-20 ,담에는 미국주식 하고싶다
2614,2021-08-20 ,휘리릭
2615,2021-08-20 ,될대로 되라
2616,2021-08-20 ,어제부터 외인다시 들어오는거 보니까 
2617,2021-08-20 ,언제까지
2618,2021-08-20 ,대고구려의 후신 고려아연은
2619,2021-08-21 ,시간외거래 상승 주목주 모음
2620,2021-08-22 ,금과 달러투자는 죽음에 이르는 길이다
2621,2021-08-22 ,시간외 뜩상주들 정리
2622,2021-08-23 ,자반등
2623,2021-08-23 ,매수 신고 합니다
2625,2021-08-23 , 화학이랑 뭐한다며 안하나
2626,2021-08-23 ,금 은 구리 가격 상승중인데 주가에 영향 크죠
2628,2021-08-24 ,매수
2629,2021-08-25 ,여기구리맛집  아닌가
2630,2021-08-25 ,앞으로 밧데리 생산
2632,2021-08-25 ,주식시장의 
2633,2021-08-26 ,너
2634,2021-08-26 ,개인들 매도세도 엄청나네
2635,2021-08-26 ,금리인상
2636,2021-08-27 ,공매도22 7080주
2637,2021-08-27 ,이종목
2638,2021-08-27 ,알짜기업에공매도
2639,2021-08-27 ,기관 화이팅
2640,2021-08-27 ,아연아아연아
2641,2021-08-27 ,공매도
2642,2021-08-27 ,공매30믄
2643,2021-08-28 ,공매도30
2644,2021-08-28 ,우리도 액면분할 좀 합시다
2645,2021-08-29 ,부의 몰락원화의 저주
2646,2021-08-29 ,우리도 액면분할 좀 합시다 한주당 너무비쌈
2647,2021-08-29 ,이제슬슬
2648,2021-08-29 ,찬바람이 불면 배당주
2649,2021-08-30 ,공매도 그만해라
2651,2021-08-30 ,숨어있는    
2652,2021-08-30 ,50이하까지
2653,2021-08-31 ,저항받으려나
2654,2021-08-31 ,그미국에 유명하신 워렌버핏 할아버지가 말씀하셨어요 작년에
2656,2021-08-31 ,종토방 왜이래요
2657,2021-08-31 ,535에 반 털기
2658,2021-08-31 ,오랫만에 오르네요
2659,2021-08-31 ,거래량이 아쉽네
2660,2021-08-31 ,당일 주요 이슈거리 정리
2662,2021-09-01 ,올해 3분기  55
2663,2021-09-01 ,망해라
2664,2021-09-02 ,매일 전자공시 업데이트
2665,2021-09-02 ,국민연금공단 고려아연 지분 10 넘겨서 공시했내요
2666,2021-09-03 ,거래량이 없으니
2667,2021-09-03 ,회사는좋은데
2668,2021-09-03 ,아 전자 살걸 하
2669,2021-09-03 ,거래량봐라
2670,2021-09-03 ,부의 몰락 원화의 저주 공포의 가 온다
2671,2021-09-06 ,동전주로 전락ㅎㅎㅎ
2672,2021-09-07 ,고려아연 호주 타운즈빌 항만과 협약그린수소 도입 본격화
2673,2021-09-07 ,570000원을 빨리 넘겨야
2674,2021-09-07 ,시간외거래 급등 종목 공유
2675,2021-09-08 ,뉴스타파 봄
2676,2021-09-08 ,아연 무슨일있어요
2677,2021-09-08 ,거래량 좀 보소
2678,2021-09-08 ,고려아연은 왜이리 외국인 매도세가 강하나요
2679,2021-09-08 ,고려아연 산업사이클 이겼다1조 클럽 예약
2680,2021-09-08 ,최근 종목별 이슈거리 모음
2681,2021-09-09 ,담당부서장 바꿔라
2682,2021-09-10 ,드이어전기차매출증대로
2683,2021-09-10 ,아연니켈값은 오르는데
2684,2021-09-10 ,애플카  관련 수혜주이자 저평가 대표주
2685,2021-09-10 ,고아 재무실장도 바꿔라
2686,2021-09-10 ,50만원 깨지면 들어올라고하는
2687,2021-09-10 ,평단510000
2688,2021-09-11 ,금일 증권사 목표가 정리
2689,2021-09-13 ,ㅋㅋㅋ
2690,2021-09-13 ,외인지분 너무 높다
2691,2021-09-13 ,고려아연 홍보실장은 모하니
2692,2021-09-13 ,주식 소수점 거래 검토
2693,2021-09-13 ,오늘 호재
2695,2021-09-13 ,외국인들 언제까지 빼기만할까요
2696,2021-09-13 ,지금 동박주들 날라다니는데
2697,2021-09-14 ,진짜
2698,2021-09-14 ,소꼽놀이
2699,2021-09-14 ,당일 시장 뉴스 정리
2700,2021-09-15 ,3년 장투 할 종목이네요 ㅋ
2701,2021-09-16 ,고려아연가면
2702,2021-09-16 ,이거 큰 시세날 놈일세
2703,2021-09-16 ,담달까지 60
2704,2021-09-16 ,이젠 53이
2706,2021-09-16 ,뭐하냐 ㅋ
2707,2021-09-17 ,삭제된 게시물의 답글이런글 쓰면
2708,2021-09-17 ,효성첨단소재의
2709,2021-09-22 ,차미영집구석대우야니돈훔쳐간거마따이거뜰횡령펀드사기스토커염탐맵핵해킹광고까지달래로또달란다
2710,2021-09-23 ,삭제된 게시물의 답글미국의 조정이 되려 좋은 이유
2712,2021-09-23 ,외인은 언제까지 팔건가
2713,2021-09-24 ,너도 2차전지 한다며ㅋㅋㅋ
2716,2021-09-24 ,어라
2717,2021-09-25 ,512000원 종가에 입성했슈 
2718,2021-09-27 ,단기수렴중
2719,2021-09-27 ,내눈엔 너무 좋아보인다
2720,2021-09-28 ,고아 홍보실장은 열일하고 있지만
2721,2021-09-28 ,아니 머하냐 대체
2722,2021-09-28 ,동박 양극재 수소 다 하는데
2723,2021-09-28 ,어거지로
2724,2021-09-28 ,찌라시에 물렸네
2725,2021-09-28 ,제발살려주세용자살각입니다 
2726,2021-09-29 ,개잡주로
2727,2021-09-29 ,애미야 양전하는거 보고싶구나
2728,2021-09-29 ,오늘 50만원만 지켜도 잘한거
2729,2021-09-30 ,2차전지 동박 양극재등 호재는 많은데
2730,2021-09-30 ,동전주냐
2731,2021-10-01 ,혹시 외국인이 계속 파는 이유 아시는 분
2732,2021-10-01 ,휴
2733,2021-10-02 ,넌 뭔데 포스코도  못 넘는데
2734,2021-10-02 ,솔브레인 폭등 임박
2736,2021-10-04 ,굿
2737,2021-10-05 ,매수타임 놓쳤네쩜
2740,2021-10-06 ,ㅇ것도
2742,2021-10-06 ,고려아연 최고
2743,2021-10-06 ,분할좀하면 담아둘텐데 너무 무겁다
2744,2021-10-07 ,오늘도 외인들 던질려나  던저라
2745,2021-10-07 ,올해안에 70만원 넘기자
2748,2022-02-19 ,고려아연도
2749,2021-10-07 ,515000원
2750,2021-10-07 ,언제 매수해야하나
2751,2021-10-07 ,장도에 올라선 출국선이 떠나는 형국이니
2752,2021-10-07 ,월급쟁이와 가난뱅이가 부자 되는 방법은 오로지  2가지 뿐
2753,2021-10-08 ,외인아사주라
2754,2021-10-08 ,차트가 설명 좀
2755,2021-10-08 ,이라다 또 쳐박겠지
2756,2021-10-08 ,매물 쌓아 놓은거 봐라ㅋ
2757,2021-10-08 ,너 왜오르니
2758,2021-10-08 ,호가창
2759,2021-10-08 ,무슨발표라도
2761,2021-10-08 ,이번주 개털렸는데
