,Date,Title
2367,2021-01-20 ,주가가
2368,2021-01-20 ,바닥다지기
2372,2021-01-20 ,야그들아 오늘 일봉캔들 뭐다냐
2375,2021-01-20 ,바이든
2376,2021-01-20 ,공매도 금지청원
2377,2021-01-20 ,공매도 청원이 여러개입니다
2378,2021-01-20 ,전기차  2차전지  한국전력
2379,2021-01-20 ,이차전지 대장주 일봉캔들 망치
2380,2021-01-20 ,56000원에560주 목표가100만원
2381,2021-01-21 ,공매도폐지 국민청원 꼭 동참해 주세요 현재 160000명 동의
2382,2021-01-21 ,차트좋네요
2383,2021-01-21 ,삭제된 게시물의 답글만 사야한다
2384,2021-01-21 ,먼저 사야한다
2386,2021-01-21 ,금일
2387,2021-01-21 ,속보바이든 파리기후협약세계보건기구 복귀
2389,2021-01-21 ,청와대  공매도금지
2390,2021-01-21 ,불기둥 발사 각 이구나
2391,2021-01-21 ,오늘 최고가 경신할듯ㅋㅋ
2392,2021-01-21 ,ㅋㅋ 이격이 너무 커요
2393,2021-01-21 ,우리가 알아야 할 공매도 상식
2395,2021-01-21 ,월요일 쯤에 한번 쏠듯 하네요
2396,2021-01-21 ,주주님들 오늘 내일 그냥
2397,2021-01-21 ,목표가 75보고 화요일에 입주했는데
2398,2021-01-21 ,장대음봉 또나오네
2399,2021-01-21 ,개미털기
2400,2021-01-21 ,오늘 1프로라도
2401,2021-01-21 ,마지막 남은 50주도 오늘 전량 수익실현했습니다
2402,2021-01-21 ,신흥   주목
2403,2021-01-21 ,상신이디피는 오르는데
2404,2021-01-21 ,망치캔들뜨면 뭐다 골로간다
2406,2021-01-21 ,삭제된 게시물의 답글조바이든 ㅅ 대
2407,2021-01-21 ,연기금 지겹도록 팔아되네
2408,2021-01-21 ,일등주 최고주
2409,2021-01-21 ,10 먹고 팔자니 그렇고  쥐고 있자니 제자리 답답 재미 없네
2410,2021-01-21 ,편안한
2411,2021-01-21 ,연기금은 올해 하루도안빼고 매도네
2413,2021-01-21 ,야 와이러노
2414,2021-01-21 ,도망가
2415,2021-01-21 ,자동차주가 막 올라가는데
2416,2021-01-21 ,삭제된 게시물의 답글 전자마이크로소프트 전기차 출시
2417,2021-01-21 ,연기금 
2418,2021-01-21 ,전자와 요주식과 포스코는 잡고 안올려주네요 시팔
2419,2021-01-21 ,요번년도
2420,2021-01-21 ,아직도 이 좋은걸 안사셨나요
2421,2021-01-21 ,힘을 내줘
2423,2021-01-21 ,대형 1등주들 주척대는 이유
2424,2021-01-21 ,삼성그룹 
2425,2021-01-21 ,공매도 폐지 청원 얼마 안남았습니다
2426,2021-01-21 ,머지않아 황제주 등극만 남은 삼디주식
2427,2021-01-21 ,이건외이래
2428,2021-01-21 ,공매도 폐지 청원 참여해주세요
2430,2021-01-21 ,어여  빠져라
2432,2021-01-21 , 250배 ㄸㄸㄸ
2433,2021-01-21 ,양봉마감 해야지
2434,2021-01-21 ,에너지 삼성 이노 작년 글로벌 배터리 시장서 나란히 5 진입
2435,2021-01-21 ,삼성 롤스로이스 첫 전기차에 배터리 공급 소식에 강세
2436,2021-01-21 ,머냐 ㅋ
2437,2021-01-21 ,기다리세요
2438,2021-01-21 ,삼성전자 내일 폭등
2440,2021-01-21 ,떡상
2441,2021-01-21 ,어차피 대중들은 개돼지들입니다
2442,2021-01-21 ,이쿠터 귀여미
2443,2021-01-21 ,공매도 6월로 연기예정
2444,2021-01-21 ,볼보 전기트럭에 삼성 배터리
2445,2021-01-21 ,오늘 디스플레이보니 혹시라도 디스플레이 소재 경쟁에서 삼성에게 뒤쳐질까 걱정
2446,2021-01-21 ,인텔수주가
2448,2021-01-21 ,애는
2449,2021-01-21 ,얘는 요즘
2450,2021-01-21 ,세계 1위 배터리 세계4위
2451,2021-01-21 ,외국인 수급이 좋네
2452,2021-01-21 ,삼전 폭등
2453,2021-01-21 ,기관은 낮은가격에 팔고 높은가격에 사면 수익이 나나내일은 기관이 살까요 종합지수 올라가면 살기라 그럼 개인이 팔고
2454,2021-01-21 ,하루종일 디스플레이 관련 뉴스가 쏟아지네 대체 퀀텀닷 뭔데
2455,2021-01-21 ,활짝 열린 바이든 시대친환경전기차원자재 쭉 간다
2456,2021-01-21 ,너거들은 개찬티때문에 안되
2457,2021-01-21 ,내일 상황
2458,2021-01-21 ,이노 주린이 놀러왔습니다
2459,2021-01-22 ,공매도폐지 국민청원 꼭 동참해 주세요 현재 170000명 동의
2460,2021-01-22 ,볼보 전기트럭  배터리 탑재  트럭 신규시장 개척
2461,2021-01-22 ,포드
2464,2021-01-22 ,현 경제상황
2465,2021-01-22 ,삭제된 게시물의 답글이제 서서히 하산
2466,2021-01-22 ,버거형 오인방 오늘 놀러오셨네
2467,2021-01-22 ,삭제된 게시물의 답글역시 화학 주가를
2468,2021-01-22 ,서울서 수소차 사면 보조금 3350만원테슬라 모델는 0원
2469,2021-01-22 ,상대적
2470,2021-01-22 ,3년전 적금깨고 애들 통장깨서 산 놈
2471,2021-01-22 ,질운  3차 수주 확정되면 주가상승할까요
2472,2021-01-22 ,누가봐도 저평가 성장주인데
2473,2021-01-22 ,개가짖어도
2474,2021-01-22 ,삼성배터리 원가경쟁력이 제일 높다는 것 알고 계시나요
2475,2021-01-22 ,76만에 높은담
2476,2021-01-22 ,모건보다 저점에 잡으니 푸근하노
2477,2021-01-22 ,지금 연기금이 매수하고 있네라
2478,2021-01-22 ,80만원이 목표가다
2481,2021-01-22 ,천천히
2482,2021-01-22 ,주주님들 오늘은 쉬고 다음주
2483,2021-01-22 ,70만
2484,2021-01-22 ,실적발표
2485,2021-01-22 ,추매하고 싶다
2486,2021-01-22 ,2주전 기억 하시나요
2487,2021-01-22 ,7일만에 이항으로 400프로 4억을 번남자가 글쓴다 그냥 읽어  어차피 니네 시간많자나
2489,2021-01-22 ,우선주에서 응원 나왔습니다
2490,2021-01-22 ,실적발표하면 왜 올라요
2491,2021-01-22 ,매수해라지금도싸다
2492,2021-01-22 ,오늘 씨게 가네
2493,2021-01-22 ,왜 사면 꼭 내려가냐
2494,2021-01-22 , 기대한다
2495,2021-01-22 ,오잉
2496,2021-01-22 ,77만원까지 찍어주
2498,2021-01-22 ,모간  어서오고
2499,2021-01-22 ,전고점 뚫고 미사일 발사 1시간 전
2500,2021-01-22 ,가즈아 77만원
2503,2021-01-22 ,26
2504,2021-01-22 ,대한민국 인공기름
2505,2021-01-22 ,77 가주는거야
2506,2021-01-22 ,가즈아 
2507,2021-01-22 ,신고가 가나
2508,2021-01-22 ,상한가 함 쳐줘라
2509,2021-01-22 ,의미있다
2510,2021-01-22 ,777 나오면 상한가 가능
2511,2021-01-22 ,비싼거 같지
2512,2021-01-22 ,신고가  넘어서
2513,2021-01-22 ,실적발표 언제인가요
2515,2021-01-22 ,큰 매물벽은 이미 뚫었고
2516,2021-01-22 ,저번처럼 773까지 갔다가 떨어지는건가
2517,2021-01-22 ,이게
2518,2021-01-22 ,속뽀 벤틀리 전기차 탑재
2519,2021-01-22 ,삼성 투자로 편안한 노후 생활을
2520,2021-01-22 ,더
2521,2021-01-22 ,이달안
2522,2021-01-22 ,역시 삼스디는 너무이쁘다
2523,2021-01-22 ,신고가
2525,2021-01-22 ,심상치않다
2526,2021-01-22 ,삼디  먼일있나요
2527,2021-01-22 ,오잉 갑자기 먼일이지요
2528,2021-01-22 ,오르는
2529,2021-01-22 ,삼성전자 1억 있는데 어짤까요
2530,2021-01-22 ,1회충전 5분 3000
2531,2021-01-22 ,777
2533,2021-01-22 ,뻐뜩
2534,2021-01-22 ,단디붙들고있어
2535,2021-01-22 ,30년간 상승할 삼성
2536,2021-01-22 ,삼바 컷 현대차 잡으러 가자
2537,2021-01-22 ,속뽀 여전히 저평가 100만원은 가야
2539,2021-01-22 ,동국알앤에스
2540,2021-01-22 ,777   
2541,2021-01-22 ,채결강도 또라이급인데
2542,2021-01-22 ,가자가자
2543,2021-01-22 ,절대 안판다
2544,2021-01-22 ,무야호
2545,2021-01-22 ,진심 100만원 가겠네
2547,2021-01-22 ,아이고추매못한게한이네
2548,2021-01-22 ,허허 오늘 사고치나요
2549,2021-01-22 ,이주식은
2550,2021-01-22 ,우아
2551,2021-01-22 ,괘씸하다
2552,2021-01-22 ,틀림없이 호재가 있다
2553,2021-01-22 ,오늘 무슨 호재있는데 이렇게 오르나요
2554,2021-01-22 ,평단 65 푸근하네요
2556,2021-01-22 ,이제 곧 7자 못봅니다
2557,2021-01-22 ,삼디 존나 멋지네
2558,2021-01-22 ,형 그만올라
2559,2021-01-22 ,자 오후장 기대 
2560,2021-01-22 ,평단 28만원대인 삼디 주주입니다
2561,2021-01-22 ,외인들 며칠동안 겁나 사재끼는중
2563,2021-01-22 ,10만원대부터들고있는사람많을듯
2564,2021-01-22 ,평단 40에 300주 잘 못 사서
2565,2021-01-22 ,평단 38에 300주 잘 못 사서
2566,2021-01-22 ,떡상이네
2567,2021-01-22 ,삼성 파는주식 아니다
2568,2021-01-22 ,신고가 다시 바뀌나요ㅋ
2569,2021-01-22 ,와 오늘 날이네
2570,2021-01-22 ,왜이래
2571,2021-01-22 ,롤스로이스
2574,2021-01-22 ,오늘 상한가쳐라
2575,2021-01-22 ,40만원대에 조금만 담았는데 몰빵 못해서 아쉬운
2577,2021-01-22 ,신고가수급 우샹향 차트보고
2578,2021-01-22 ,오늘 뭔일 있어요
2579,2021-01-22 ,우 
2580,2021-01-22 ,여러분 삼디는 팔지 마세요
2581,2021-01-22 ,삼전에서 김빠진 기분 더러웠는데
2583,2021-01-22 ,챠트좀봐봐요
2584,2021-01-22 ,안녕하세요 저는 바이든 미 대통령의
2586,2021-01-22 ,외인지분 50까지 늘리려나 보네오늘도 엄청 사네
2587,2021-01-22 ,목표가 75에서 80으로 수정해봐도 될까요
2588,2021-01-22 ,다들 성투하시길 바랍니다
2589,2021-01-22 ,상업차 찻납품 모멘텀 이네요
2590,2021-01-22 ,아놔 실컷있다가 매도하면 날으네
2591,2021-01-22 ,나스닥 퍽랑중조심
2592,2021-01-22 ,갑자기 왜 오르나용
2593,2021-01-22 ,내꺼만 보고있는듯
2594,2021-01-22 ,785000
2595,2021-01-22 ,지수고점 떡락신호
2596,2021-01-22 ,트럭 전기차는 수소전지만 가능한줄 알았는데
2597,2021-01-22 ,오를만큼 올랐다
2598,2021-01-22 ,지수는못이긴다ㅋ 지수고점 하방
2599,2021-01-22 ,엘화 가시권인데
2600,2021-01-22 ,가볍게 팔지 마세요 
2601,2021-01-22 ,백만원 가려나 보네
2602,2021-01-22 ,설거지타임 
2603,2021-01-22 ,외인 기관 싹쓸이 하네
2604,2021-01-22 ,펀드에 돈들어오면
2605,2021-01-22 ,다 팔고 나가네
2606,2021-01-22 ,주식 시장 몇시에 문닫는지 알수있을까요
2608,2021-01-22 ,두고보면 압니다
2609,2021-01-22 ,어제 손절이였는데
2611,2021-01-22 ,지수는 내리는데
2612,2021-01-22 ,곱버스가자 코스피 쌍봉 나왔다
2613,2021-01-22 ,목표가 3백만원
2614,2021-01-22 ,월요일 다른건 몰것고
2615,2021-01-22 ,엘지 잡자
2616,2021-01-22 ,대장주 등급
2618,2021-01-22 ,고점 설거지 30분봉체크망치캔들
2619,2021-01-22 ,조금씩팔다 10만 남았네팔고나서 항상 후회
2620,2021-01-22 ,기분은 좋다만
2621,2021-01-22 ,흉아
2622,2021-01-22 ,말했다
2623,2021-01-22 ,실적이 얼마길래
2625,2021-01-22 ,목표
2626,2021-01-22 ,왜이려 오늘 종가기대하게 만드넹
2627,2021-01-22 ,너무올르는거아녀
2628,2021-01-22 ,베터리 주식이 언제까지 갈까요
2630,2021-01-22 ,무슨일이고
2631,2021-01-22 ,랑
2633,2021-01-22 ,감사합니다 재용이형
2634,2021-01-22 ,기다려
2635,2021-01-22 ,74에사서
2636,2021-01-22 ,뭐죠
2637,2021-01-22 ,3년뒤5백만원 가즈아
2639,2021-01-22 ,머선129
2640,2021-01-22 ,말했지 그냥 구경만 해라 고
2641,2021-01-22 ,오늘 개인 물량대거 털리는 날
2642,2021-01-22 ,도 점차 고점에  다다른 꼭지
2644,2021-01-22 ,오늘 
2645,2021-01-22 ,전고체밧데리 빅뉴스
2646,2021-01-22 ,탐욕버려라ㅋ 욕심이 과하면 탈난다
2647,2021-01-22 ,  3차 떴나요
2649,2021-01-22 ,그만가
2650,2021-01-22 ,단타 개미 들어오게 상한가가고 하한가 준비
2651,2021-01-22 ,이게 이렇게 가벼운주식이 아닌데
2652,2021-01-22 ,안티들아 더 짖어주세요
2653,2021-01-22 ,먼가 호재가 있나보다
2654,2021-01-22 ,내글봐
2655,2021-01-22 ,무섭네요 
2656,2021-01-22 ,마지막 슈팅이라고 아는지 몰러
2658,2021-01-22 ,삼성중기로 120만원돌파 한다
2659,2021-01-22 ,80 찍으면 급이 달라질듯 해서
2661,2021-01-22 ,기관이 쳐 사 모으네
2663,2021-01-22 ,끝
2664,2021-01-22 ,왜이려 와 종가 80만  볼듯함
2665,2021-01-22 ,무서워서 익절합니다
2666,2021-01-22 ,엘지 잡으로가자
2667,2021-01-22 ,상한가 가자  지수폭락 방지하고
2668,2021-01-22 ,이재용 회장님  만세
2669,2021-01-22 ,오늘 이슈가 뭔가요
2670,2021-01-22 ,머선12
2671,2021-01-22 ,8부능선 넘는다
2672,2021-01-22 ,덜덜덜
2673,2021-01-22 ,밥먹고왔는데 머선일이고
2674,2021-01-22 ,설거지 설거지 튀어라
2675,2021-01-22 ,올안에 화학 잡는다
2676,2021-01-22 ,어제 다 팔았는디 
2677,2021-01-22 ,여기는 대주주만 있나요
2678,2021-01-22 ,거래량 100만 가보자
2679,2021-01-22 ,다들 성투하세요 전 이만
2681,2021-01-22 ,목표가 300만원진격 미수몰빵
2682,2021-01-22 ,도대체 무슨일이야 왜그런가여
2683,2021-01-22 ,왜 오르냐고
2684,2021-01-22 ,호가창 설거지
2685,2021-01-22 ,무슨 호재있나요
2686,2021-01-22 ,근데 팔꺼아니면
2688,2021-01-22 ,이야 엘화빨인가
2689,2021-01-22 ,개인만 안팔면 내일도 30000원 오를텐데
2690,2021-01-22 ,불 붙었다 오늘 종가800000만원
2691,2021-01-22 ,미국에 공장없어도 잘 간다목표가 300 잡으면된다
2692,2021-01-22 ,차트상
2693,2021-01-22 ,흐이구손가락이 미워 죽겠네요
2694,2021-01-22 ,볼보 트럭  롤스로이스 고급 세단 탑재
2695,2021-01-22 ,피뢰침 세게 맞는다 튀어라
2696,2021-01-22 ,마지막 매수기회목표가 300만
2697,2021-01-22 ,물린분들 ㅊㅋ
2698,2021-01-22 ,300만 잡고 초강력 미수몰빵 
2699,2021-01-22 ,현재구간은 무엇일까
2700,2021-01-22 ,30분봉 피뢰침
2701,2021-01-22 ,늦지않았어
2702,2021-01-22 ,790000이 체결됐네
2703,2021-01-22 ,왜 오르나요
2704,2021-01-22 ,모건은안다
2705,2021-01-22 ,85가자
2706,2021-01-22 ,시총100조는 가야합니다
2707,2021-01-22 ,개미주식은 파는게 아니라 했잖아요
2709,2021-01-22 ,워메 이건 많이도 올랐네
2711,2021-01-22 ,미다리
2713,2021-01-22 ,     
2714,2021-01-22 ,80넘으면 엘화 가격 금방가긋다
2715,2021-01-22 ,거래량 터졌네 다음주도 쭈욱 갑니다
2716,2021-01-22 ,어제들어왔는데
2717,2021-01-22 , 주주분들 즐거운 주말되시길
2719,2021-01-22 ,80만 무조건가나여
2720,2021-01-22 ,눈치싸움
2721,2021-01-22 ,삼성 끌고가실 분들 꼭 확 인
2722,2021-01-22 ,삼성 주주는
2723,2021-01-22 ,부럽네요
2724,2021-01-22 ,작년 29층에 탄사람입니다
2725,2021-01-22 ,주린이들은 급등주 따라 사는거 아닙니다
2726,2021-01-22 ,매도 시점 알려드려요
2727,2021-01-22 , 방금 삼바 추월 
2728,2021-01-22 ,화학은떨어지고오르고
2730,2021-01-22 ,삼성아니면 뭘믿을래
2731,2021-01-22 ,무슨일이래요
2732,2021-01-22 ,삼성전자 아니였음
2733,2021-01-22 ,이것도이격너무벌어졌다가랭이좍좍벌리고아무너미나들어오라하믄
2734,2021-01-22 ,삼성 끌고 가시는 분들 확 인
2735,2021-01-22 ,엘화 따라잡자 언능
2736,2021-01-22 ,항상 
2738,2021-01-22 ,와 문데
2739,2021-01-22 ,현대차에서 갈아탐 
2741,2021-01-22 ,계약한거지  
2742,2021-01-22 ,80만원 가즈아
2743,2021-01-22 ,좋긴한데
2744,2021-01-22 ,뭐야 무서워
2745,2021-01-22 ,내가볼땐
2746,2021-01-22 ,다음주에 폭락한번
2747,2021-01-22 ,재용이형
2748,2021-01-22 ,중공  또 폭팔사고 난게 이렇게 수급을 땡길줄
2751,2021-01-22 ,100만까지 안팔아야지
2752,2021-01-22 ,조심해라 호가창
2753,2021-01-22 ,먼가 있다 오늘 장끝나고 뉴스하나 나온다
2754,2021-01-22 ,8보일락말락 ㅋㅋ
2755,2021-01-22 ,현차수주했나보다
2756,2021-01-22 ,삼성 역사적 고점
2757,2021-01-22 ,축하 80
2758,2021-01-22 ,어디회사 트럭 납품한다던대
2759,2021-01-22 ,무조건 홀딩은 할건데 이 오름세는 무섭네요
2760,2021-01-22 ,80디
2761,2021-01-22 ,쳤다 
2762,2021-01-22 ,ㅅㅅㅅㅅㅅㅅ
2763,2021-01-22 ,월요일
2764,2021-01-22 ,나이스
2765,2021-01-22 , 삼성 80만원 돌파
2766,2021-01-22 ,내사랑
2767,2021-01-22 ,주린이 여러분
2768,2021-01-22 ,월요일도 장대양봉 각인가 ㅋ
2769,2021-01-22 ,앙 기모띠
2770,2021-01-22 ,1분봉 대량거래 설거지
2771,2021-01-22 ,내 예상이 맞는다
2772,2021-01-22 ,주주분들 축하드립니다
2773,2021-01-22 ,오빠 무서워 오빠 무서워
2774,2021-01-22 ,왜 오르죠
2775,2021-01-22 ,이재용에게 너무 고마워짐
2776,2021-01-22 ,뭐하냐
2777,2021-01-22 ,다음주엔90
2778,2021-01-22 ,우리도 
2779,2021-01-22 ,177
2780,2021-01-22 ,삼성수혜주 동국알앤에스
2781,2021-01-22 ,쏴리질러
2782,2021-01-22 ,몇개없어서 팔고싶은디
2783,2021-01-22 ,1분봉 대량거래터짐
2784,2021-01-22 ,오르길래 팔고 
2785,2021-01-22 ,주주님들 고생 많으셨습니다
2786,2021-01-22 ,왜오르는거예요
2789,2021-01-22 ,존버못한 내책임이지뭐ㅋ
2790,2021-01-22 ,아  패대기 칠듯 
2792,2021-01-22 ,1월12일 709000 매수
2793,2021-01-22 ,축하드립니다 
2794,2021-01-22 ,명언
2795,2021-01-22 ,제가 전에 말씀드렸죠ㅋㅋ
2796,2021-01-22 ,엘화에서 왔어요
2798,2021-01-22 ,100만원은 가겠다
2799,2021-01-22 ,테슬라 중국에서 또 터졌다 중국의  배터리 공장 폭발 사고와 관련은
2800,2021-01-22 ,40대 가출주부 여요
2802,2021-01-22 ,어디까지가냐
2803,2021-01-22 ,이제 꺼진다 거품
2805,2021-01-22 ,꾸준히 잘오른다
2806,2021-01-22 ,815
2807,2021-01-22 ,배아파서 왔습니다 축하드립니다
2808,2021-01-22 ,우아한 포즈120만원 가자 액분 하자
2809,2021-01-22 ,제가
2810,2021-01-22 ,먼가 있다 외인들 ㅈㄴ 산다
2811,2021-01-22 ,물린사람 하나없는 주식
2813,2021-01-22 ,대박 수주있는듯
2814,2021-01-22 ,외국인 케 사는거임
2815,2021-01-22 ,1분봉 꼬리긴 파란 망치캔들
2816,2021-01-22 ,와 현대차 잡았다
2817,2021-01-22 ,쥬쥬들 다들 머선129
2818,2021-01-22 ,용돈벌이 됐어요
2819,2021-01-22 ,주린이 어리둥절
2820,2021-01-22 ,현대차 시총 역전 ㅋ
2821,2021-01-22 ,오늘 82만원까지 
2822,2021-01-22 ,와 넘좋아요 
2823,2021-01-22 ,형님들 설마  탄소세 이슈 때문인가여
2824,2021-01-22 ,178 
2825,2021-01-22 ,매도벽 좀 줄여라
2826,2021-01-22 ,종가 805806 이거다
2827,2021-01-22 ,평단가 65만으로 시드 300인데
2828,2021-01-22 ,장투할라고 샀는데 단타하게 만드노
2829,2021-01-22 ,대박수주있는듯
2830,2021-01-22 ,설거지시작했네
2831,2021-01-22 ,다왔나오ㅇ
2832,2021-01-22 ,오늘부터
2833,2021-01-22 ,이다 진짜
2834,2021-01-22 ,외인들 왜 갑자기 파냐
2835,2021-01-22 ,와우8맛보네여  7은 아듀
2836,2021-01-22 ,흠 삼디
2837,2021-01-22 ,이게 무슨
2838,2021-01-22 ,1분봉 갭확인 설거지시작
2839,2021-01-22 ,현대 밧데리 협업 결과 나온듯
2840,2021-01-22 ,60에서 아가리 쩌억 벌리고있겠다고 씨부렷던 분들
2841,2021-01-22 ,몰빵인생
2842,2021-01-22 ,72만때 4주샀는데 귀엽쪄ㅋㅋㅋ
2843,2021-01-22 ,재용이 없으니 더잘가네
2844,2021-01-22 , 무슨 123
2845,2021-01-22 ,오호
2846,2021-01-22 ,지수 안좋은데 대박이네요
2847,2021-01-22 ,배부르다  털고 나간다 
2848,2021-01-22 ,재수없어
2849,2021-01-22 ,대장 바뀌냐
2850,2021-01-22 ,1분봉도찌캔들 대량거래발생
2851,2021-01-22 , 대박이네요
2852,2021-01-22 ,와 이랍니까
2854,2021-01-22 ,아무리 급등해도 
2855,2021-01-22 ,이제 상승 초입기
2856,2021-01-22 ,1분봉 이폄선 이탈
2857,2021-01-22 ,도대체 머선일인고
2858,2021-01-22 ,증시 따라가다 한방에 훅 좃됫니다 조심
2860,2021-01-22 ,기관 매도 돌아섬
2861,2021-01-22 ,차트 멋있네
2862,2021-01-22 ,오늘 왜 이렇게  오르나요
2863,2021-01-22 ,단기적 상투로 보이니 후퇴하라
2864,2021-01-22 ,난 정말 운이 없나봐요
2865,2021-01-22 ,삼성 속보확인은
2867,2021-01-22 ,80은 유지하자
2868,2021-01-22 ,축하합니다
2869,2021-01-22 ,개미들 곡소리난다
2870,2021-01-22 ,단타들은
2871,2021-01-22 ,100프로 찍었습니다
2872,2021-01-22 ,809층 형님들 축하합니다
2874,2021-01-22 ,눈물이 난다
2876,2021-01-22 ,외국인들 화학팔고 사네
2877,2021-01-22 ,3일새 2배 뛴거임
2878,2021-01-22 ,판사람
2879,2021-01-22 ,30분봉 피뢰침 나온다
2880,2021-01-22 ,1월에 100만원 찍고 조정 받을거 같아요
2881,2021-01-22 ,옆집 이노에서 놀러왔습니다
2883,2021-01-22 ,꼭 1주를 사야 하는데
2884,2021-01-22 ,투신 던지는거봐라 가관이다
2885,2021-01-22 ,삼바에서 왔네요 부럽네요 삼바 가격 역전한거 축하드려요 
2886,2021-01-22 ,다음주 더튄다
2888,2021-01-22 ,게시판 개찬티들 다 알바다
2889,2021-01-22 ,방금 805층에 물린놈 이글봐라 
2890,2021-01-22 ,79에 팔리다니
2891,2021-01-22 ,만원이 그냥 내려가네
2892,2021-01-22 ,난 말했다
2893,2021-01-22 ,근데 사실 기존 주주 입장에선 딱히 이유없는 슈팅에선
2894,2021-01-22 ,오늘 개인은 순매도라서
2895,2021-01-22 ,30분봉확인
2896,2021-01-22 ,실적발표가 담주 목요일
2898,2021-01-22 ,걍 나가세요
2900,2021-01-22 ,피뢰침 30분봉확인
2901,2021-01-22 ,오대박
2902,2021-01-22 ,연기금에서 매입
2905,2021-01-22 ,다시 끌어올리나
2906,2021-01-22 ,떨어지길기대하니 절대안떨어지네요
2907,2021-01-22 ,엣
2908,2021-01-22 ,단타인생
2909,2021-01-22 ,패대기 ㅋㅋ
2910,2021-01-22 ,무서워서 
2911,2021-01-22 ,매도벽좀 치우삼
2912,2021-01-22 ,매도 치워라 799까지는 그냥 가겠는데
2913,2021-01-22 ,종가에 패대기지 외기관놈들 단타 만치네 공매도 하기전까지 갖고 노는듯 
2914,2021-01-22 ,오후장 삼성급등주 이유
2915,2021-01-22 ,삼전 찌라시에 개박살
2916,2021-01-22 ,볼버에 
2917,2021-01-22 ,삼성이야 머 고민하냐
2918,2021-01-22 ,그냥 
2919,2021-01-22 ,너무 버르장머리없이 상승하셔서
2920,2021-01-22 ,종가는 77만이야
2921,2021-01-22 ,대량거래 터지네 설거지라 써라
2922,2021-01-22 ,볼버  트럭에  삼디
2923,2021-01-22 ,이거 팔고
2924,2021-01-22 ,왜이래 이거 
2925,2021-01-22 ,뭐하러 전고점 돌파햇냐 
2926,2021-01-22 ,전재산  
2927,2021-01-22 ,현대차 폭락하면 정도야 하한가지
2928,2021-01-22 ,종가에사라
2929,2021-01-22 ,동시호가 패대기네
2930,2021-01-22 ,한경     볼보 트럭에 삼디원형 베터리 
2931,2021-01-22 ,제이피모건 다음주 투매할듯
2932,2021-01-22 ,목표가 300만원 잡고 질주
2933,2021-01-22 ,삼성증권이 매수 탑이네요
2934,2021-01-22 ,오늘 사야한다
2935,2021-01-22 ,이따 누가 그러것지 
2936,2021-01-22 ,한동안  광모의  난동에  
2937,2021-01-22 ,수고하셨슴당 
2938,2021-01-22 ,볼보 에 원형 베터리 수주   한경  
2939,2021-01-22 ,다지고 올라 가야지
2940,2021-01-22 ,80만원 전재산 몰빵미수 풀진격
2941,2021-01-22 ,제정신 아니네 여기 ㅋㅋ
2942,2021-01-22 ,이제  쫌있으면  어김없이 그형이 올낌
2943,2021-01-22 ,80만 못 지켰습니다
2944,2021-01-22 ,전기차 뿐 
2945,2021-01-22 ,월개폭락예상
2946,2021-01-22 ,등시마냥
2948,2021-01-22 ,8자보고 내려올줄은 알았지만
2949,2021-01-22 ,다음주 월요일 기대되네ㅎ 폭락 
2950,2021-01-22 ,형님들 다음주 월요일 현대차처럼 급등 가능하죠
2951,2021-01-22 ,그냥 삼성이라 오른거야
2952,2021-01-22 ,형님들 ㅋ 제 과거 작성글좀 봐주세요
2953,2021-01-22 ,주주님들 이번주 고생 하셨습니다
2954,2021-01-22 ,다들 빠져나가세요
2955,2021-01-22 ,8자에 잡은 개미들 필독 안보고후회하지마라
2956,2021-01-22 ,이번주도 수고하셨습니다
2958,2021-01-22 ,안티들
2959,2021-01-22 ,군대 전역하고 적금통장에 있던걸로 7만원대에 6개 샀는데 등록금이 뽑히네
2960,2021-01-22 ,주린인데요
2961,2021-01-22 ,재난기부금2번살포하믄  지지율급등한다ㅋㅋ
2962,2021-01-22 ,볼보 전기트럭 삼성  배터리 탑재 한다는디
2963,2021-01-22 ,제가 자신있게 말씀드립니다
2964,2021-01-22 ,아오른이유가 있었네 
2966,2021-01-22 ,팩트만 대충 알려드림
2967,2021-01-22 ,5만 폭락후 다시시작하자ㅎ
2968,2021-01-22 ,지금주식시장은 전기차주가 주도합니다
2969,2021-01-22 ,매수는어떨까여
2970,2021-01-22 ,외국인이 투매하려도 매수만땅 준비완료
2971,2021-01-22 ,3류 덤핑 저질 화재 빠때리 헬지화학과는
2972,2021-01-22 ,주린인데  장투가 답인거같네요
2975,2021-01-22 ,803에 일부 차익실현
2976,2021-01-22 ,사고싶어도 못사죠
2977,2021-01-22 ,오늘 듣보잡 매수 수익
2978,2021-01-22 ,이거 40언제오나요
2980,2021-01-22 ,공매도 폐지 청원했습니다
2981,2021-01-22 ,오늘은 볼보
2982,2021-01-22 ,삼백만원  갈때까지  몇명이나  있을까
2983,2021-01-22 ,미국에 공장이라도 짓는 날엔
2984,2021-01-22 ,보고 개잡주라한놈
2985,2021-01-22 ,환희에 차있네
2986,2021-01-22 ,아까 글에 55만 평단이라고
2987,2021-01-22 ,가 뭔가 알고있다 예상했는데
2988,2021-01-22 ,향후 300 내지 600간다는 얘기도 들었습니다
2990,2021-01-22 ,외인이 하루에 
2991,2021-01-22 ,30년간 상승할 종목이라 목표가 의미 업습
2992,2021-01-22 ,찬티짓 똑띠해라 바본줄아나 여기사람들
2993,2021-01-22 ,안먹어도 배부르네요
