,Date,Title
20238,2021-10-05 ,힘좋으네
20239,2021-10-05 ,얘만 힘이 없네 
20242,2021-10-05 ,포케도 기술이 안되면
20243,2021-10-05 ,코스닥 도박판  엘앤에프
20244,2021-10-05 ,포케 20년 3월 1일자 부터 누적 매동
20245,2021-10-05 ,유럽주식 오를네
20246,2021-10-05 ,154000 매입햇어요
20248,2021-10-06 ,내년엔 간다
20249,2021-10-06 ,삭제된 게시물의 답글 21년 3분기4분기 2차전지 발주예정물량 120조
20251,2021-10-06 ,콧피내일 옵션 만기일 싸움
20252,2021-10-06 ,오늘 공매 개그치 처 맞을거 같네
20253,2021-10-06 ,나는좀더
20254,2021-10-06 ,포케 패턴은 이거지
20255,2021-10-06 ,솔직히 미래먹거리 
20256,2021-10-06 ,대한민국주식은 
20258,2021-10-06 ,개관 이  선물 포지션 풋잡고 개미친짓 하고 있다
20259,2021-10-06 ,머선12  
20260,2021-10-06 ,찬티들도 종류가 있는 듯
20261,2021-10-06 ,니미 나라 망하냐
20262,2021-10-06 ,딴데서 허벌나게 깨지구
20263,2021-10-06 ,여기 주주님들은
20264,2021-10-06 ,진짜답없는 잡주
20266,2021-10-06 ,코스피 게폭락중 종가 양봉전환하자 기관의힘 
20267,2021-10-06 ,작년 10월27일 기억나네ㅋ
20268,2021-10-06 ,종가에 상한가말아올리자
20269,2021-10-06 ,15가자
20270,2021-10-06 ,한국 증시는 개관놈들때문에
20271,2021-10-06 ,20퍼 먹고 익절 모두 돔황챠
20273,2021-10-06 ,한방에 반납
20275,2021-10-06 ,오일남이 말합니다
20276,2021-10-06 ,오늘 최저가에 미수몰빵
20277,2021-10-06 ,15밑으로 갈것같은데
20278,2021-10-06 ,증시 너무하네
20279,2021-10-06 ,은성수야
20281,2021-10-06 ,답없는 포케에휴
20282,2021-10-06 ,오늘300주 입성합니다
20283,2021-10-06 ,머야 오늘 이유라도 알고 때려맞자
20284,2021-10-06 ,개관 양아치들이 겁나 던지네
20285,2021-10-06 ,오늘 선넘네
20286,2021-10-06 ,다시는
20287,2021-10-06 ,이거 왜 이러나요
20288,2021-10-06 ,눈감는다 실시
20289,2021-10-06 ,보합 마감만 하자 
20290,2021-10-06 ,아직 16층이여
20291,2021-10-06 ,폭포수
20292,2021-10-06 ,길게봐요
20293,2021-10-06 ,목표가 22만원 언제가냐 조정후 폭등하자 호재
20294,2021-10-06 ,개관들 던지니
20295,2021-10-06 ,저가매수 거래량 터지네 프로그램 5만주 매수세 ㅎㅎㅎ
20296,2021-10-06 ,하방
20297,2021-10-06 ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20298,2021-10-06 ,주식증말
20299,2021-10-06 ,지금사지말아요 60일선깨지면사요
20300,2021-10-06 ,거래정지 기간에
20301,2021-10-06 ,기관78000주 매수ㅈㅇ이네대박 저가매집
20302,2021-10-06 ,아쉬울거없음
20303,2021-10-06 ,오늘만890만원 손실
20304,2021-10-06 ,연기금 폭풍매집 은행 2000주매도 외인 17000주매도
20305,2021-10-06 ,여기에서 밀리면 폭락할것 같은 주봉  월봉 챠트 입니다
20306,2021-10-06 ,17층에 안착하게 해주소서
20307,2021-10-06 ,속보대형호재
20311,2021-10-06 ,저 아까 덜컥 175000원에 입성 했는데
20312,2021-10-06 ,9월29일부터 기관매집금액보자 22만원가자 하루살이
20313,2021-10-06 ,공매도36000주 요세이들 죽여야지 ㅎㅎㅎㅎ
20314,2021-10-06 ,중소형잡주도 아니고 대형주가 너무 빠졌네 매수구간돌입
20315,2021-10-06 , 지금은 뭘 사지마라
20316,2021-10-06 ,저가 거래량 대박나네 ㅎㅎㅎㅎ
20317,2021-10-06 ,기괸은 절대 손실안보지 22만가자 
20318,2021-10-06 ,무섭다무서워
20319,2021-10-06 ,좀 산다싶으니까 던지는거봤지
20320,2021-10-06 ,와 꿀이네 정말
20321,2021-10-06 , 2차전지 
20322,2021-10-06 ,하루조정치곤 깊었다 오늘 기관매집동향이 답이다
20323,2021-10-06 ,장대음봉 고작 하루 나왔는데
20324,2021-10-06 ,어떡하쥬
20325,2021-10-06 ,장대음봉 크기 보소
20326,2021-10-06 ,장승곡 소리가 나는 날이네
20327,2021-10-06 ,단타들 손절 ㅋㅋㅋㅋㅋㅋ
20328,2021-10-06 ,개인만 털었네 ㅎㅎㅎㅎㅎ내일은 
20329,2021-10-06 ,클났따울 친구들 다 털렸네
20330,2021-10-06 ,개인매도 잘한거임
20331,2021-10-06 ,외국인 넉달동안 233조 공매도
20333,2021-10-06 ,시박  
20334,2021-10-06 ,미수금 정산 하구
20335,2021-10-06 ,물타구 물타구 또 물타서
20336,2021-10-06 ,적정가 71000원
20337,2021-10-06 ,개미털었으니 호재공시 터지겠네 ㅋㅋㅋㅋㅋ
20338,2021-10-06 ,여기도 원자재 가격폭등공급난 때문에 빠졌나요
20339,2021-10-06 ,개미들
20340,2021-10-06 ,3분기 공시나면 실적대박이죠 22만가자 ㅋㅋㅋ
20341,2021-10-06 ,개인이 6일연속 털었네 내일이 폭등날인가 외인기관좋아
20342,2021-10-06 ,와 대단하다
20343,2021-10-06 ,미안합니다 좀 샀어요
20344,2021-10-06 ,코덱스 2차전지산업 
20345,2021-10-06 ,장투주린 지난 나흘동안
20346,2021-10-06 ,이런 황망한 경우는 다반사
20347,2021-10-06 ,공매도는  개미  무덤길 주식하면 망한다
20348,2021-10-06 ,몇일 전 부터 공매 때리고 있었는데
20349,2021-10-06 ,월가의 탐욕 공매도 제도를 폐지해야 하는 이유
20350,2021-10-06 ,모든 악재가 선반영 된것 같군요
20351,2021-10-06 ,결산실적공시 나오고 호재로 타져라 급등ㅎㅎㅎㅎㅎㅎ
20352,2021-10-06 ,찬티 ㅂㅅ 들이 득실 득실 대니 주가가 대폭락
20354,2021-10-06 ,단타 미수자만 악을쓰네 ㅋㅋㅋㅋㅋㅋ
20355,2021-10-06 ,힘들 내시게요
20356,2021-10-06 ,실적공시 26일정도에 나오겠지유
20357,2021-10-06 ,공매도 친다고 예전에 올렸던 글인데
20358,2021-10-06 ,9월29일종가 쌍바닥형성 18만원 목표가찍고 바로 저점
20359,2021-10-06 ,낼은 반대매매 먹고 올릴려나
20360,2021-10-06 ,워 미 선물 환율 이제 봤네 ㅎㄷㄷㄷ
20361,2021-10-06 ,주가는 왜 떨어지나요
20362,2021-10-06 ,믿고간다
20363,2021-10-06 ,대단한데 외인기관 양매수들어왔는데
20364,2021-10-06 ,이종목은 개미들이 선방하고 있네
20365,2021-10-06 ,석탄 관련 수혜주 애경유화  맞나요음극제 저평가
20366,2021-10-06 ,  공매도  영구정지  국민청원  동참  부탁드립니다
20367,2021-10-06 ,시초가에 던졌어야 하는데
20369,2021-10-06 , 요놈 방금 지가 싼똥 다 지우고 튀었다내용무
20370,2021-10-06 ,    포스코케미칼
20371,2021-10-06 ,내일은 갭띄우겠네 ㅋㅋㅋ개미 멘붕오나요
20372,2021-10-07 ,미국 기술주 위주의 나스닥 약보합세로 전환전기차 테슬라 상승 전환
20373,2021-10-07 ,18만원 재탈환과 이번 실적공시로20만원 찍어봅시다
20374,2021-10-07 ,실적과 비교하면 버블주가라 말할수가 있지요
20375,2021-10-07 ,어제 털린 단타호구들 이종목 외인 기관이 고수네 갭상승 ㅋㅋ
20376,2021-10-07 ,참 진짜 상 모지리들 바본가 알바들인가
20377,2021-10-07 ,전기차 뉴 비젼 발표포케호재기사
20378,2021-10-07 ,ㅋㅋㅋ외인 기관이 고점에계속 매수하는데 호구로보이냐
20379,2021-10-07 ,오늘 반등가능
20380,2021-10-07 ,미증시 오늘도 상승   매도 기회를 놓치지 말아야
20381,2021-10-07 ,안티 단타호구들 구경만 쳐해라 사면 쳐물린다 알지ㅋㅋㅋ
20382,2021-10-07 ,단타들 희망회로 돌리네 모지리세이들 ㅋㅋㅋ쳐다만봐라
20383,2021-10-07 ,이게 채찍과 당근이지
20384,2021-10-07 ,한국증권 단타세이들 매도 매수 지혼자 존나게하네 ㅋㅋㅋㅋ
20385,2021-10-07 ,2차전지 소재주들 위험에 노출 되어 있어요
20386,2021-10-07 ,포스코그룹과 탄소중립정책 수혜 가능한가
20387,2021-10-07 ,프로그램 외에는 답이 없네
20388,2021-10-07 ,공매도는 폐지되야
20389,2021-10-07 ,지수 오를때  위험을 줄이고 현금화 전략이 최고의 투자가 될것 입니다
20391,2021-10-07 ,공매도  개미 죽음길간다  망한다 주식하지말자
20392,2021-10-07 ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20393,2021-10-07 ,버블버블버블
20394,2021-10-07 ,2차전지 섹터
20395,2021-10-07 ,네번째 당했네
20396,2021-10-07 ,어이 주식 전나게 못하는 색휘들아ㅋㅋ
20397,2021-10-07 ,수익권이라지만 피곤하네요 
20398,2021-10-07 ,추매는 135500원에 해주세요
20399,2021-10-07 ,오른것도 없이 처 내리네
20401,2021-10-07 ,개미들오지게 털린듯
20402,2021-10-07 ,2차 전지는 25년까지 거뜬한 종목이여
20403,2021-10-07 ,월봉 챠트를 보서야 합니다
20404,2021-10-07 ,그누구도 믿지마라 01오르면 매도
20405,2021-10-07 ,오빠말듣고 아까 167000원에 판애들 축하한다
20406,2021-10-07 ,공매도 사기꾼증권사 세계유일한 한국
20407,2021-10-07 ,주인장
20408,2021-10-07 ,외인 세계에서 호고보는 한국증권시장
20409,2021-10-07 ,그거알지 
20410,2021-10-07 ,100조 공매도 해도 되는 한국증권사 사기꾼기업
20411,2021-10-07 ,2차전지 소재주들음 장대 꼭대기에 있는 버블주들
20412,2021-10-07 ,버블버블
20414,2021-10-07 ,지수 하락 전환
20415,2021-10-07 ,누군가가 앞에서 말했죠
20416,2021-10-07 ,어이없네
20417,2021-10-07 ,개미꼬시기
20418,2021-10-07 ,17층에서 놀종목인데
20419,2021-10-07 ,이 ㅂㅅ 케미칼
20420,2021-10-07 ,많이 올라서 빠지는거 아님
20421,2021-10-07 ,엘엔보다 아래라니
20422,2021-10-07 ,시가베팅했다가새됐네
20423,2021-10-07 ,내일은 못오른 놈들이 가겄네
20424,2021-10-07 ,전 17층인데요
20426,2021-10-07 ,포스코케미칼 얼티엄셀즈
20427,2021-10-07 ,안녕하세요 
20428,2021-10-07 ,당일 기관연기금 제외 매수세 증가
20430,2021-10-07 ,월급쟁이와 가난뱅이가 부자 되는 방법은 오로지  2가지 뿐
20431,2021-10-07 ,이틀연속 양매수인데 이틀연속 음봉 ㅋㅋㅋㅋ
20432,2021-10-07 ,장투주린거울을 보면 보인다
20433,2021-10-07 ,선경지명
20434,2021-10-07 ,내일 보합 출발
20435,2021-10-07 ,음극재 없는 리튬전지 개발
20436,2021-10-07 ,미국발 악재도 해소 헝다이슈도 사실상 중국정부에서 컨트롤 가능
20437,2021-10-08 ,전세계 2차 전지 소재 업체중 리튬 광산 보유 매장량 1위
20438,2021-10-08 , 전기차 올인 10년뒤 매출 2배 2025년 1위 목표 
20440,2021-10-08 ,중국진출호재아닌가
20441,2021-10-08 ,속보정부2030년 온실가스 배출량 2018년 대비 40 상향안 제시
20442,2021-10-08 ,포스코케미칼 중국 진출 기사
20443,2021-10-08 ,어제는 나스닥선물 급등으로 안정을 찾았는데
20444,2021-10-08 ,미국이 아닌 중국공장진출은 문제가 있음
20446,2021-10-08 , 어제 손절했더니
20447,2021-10-08 ,나스닥 선물 하락 전환 ㅋㅋ
20448,2021-10-08 ,누가 뭐래도 주가 오를때 현금화 전략이 최고 입니다
20449,2021-10-08 ,장시작 30분
20450,2021-10-08 ,중국 중국그만해라
20451,2021-10-08 ,포스코케미칼 양극재 품질인증 통과실패
20452,2021-10-08 ,단독 포스코케미칼 양극재 삼성 품질인증 통과 실패
20454,2021-10-08 ,양극재와 음극재를 모두 생산하는 기업
20455,2021-10-08 ,품질인증 실패 세계 어디에도 납품불가
20456,2021-10-08 ,갑자기 패대기 치넹  분기 실적 악재라도 나왔나
20457,2021-10-08 ,초대형 악재 전세계 어디에도 납품불가
20458,2021-10-08 ,쯔
20459,2021-10-08 ,와아
20460,2021-10-08 ,품질 인증 실패
20461,2021-10-08 ,와우 들어갈려고 했는데
20462,2021-10-08 ,ㅋㅋㅋ 뭔 이주식 코인임
20464,2021-10-08 ,멀리 안나간다ㅋㅋㅋ
20465,2021-10-08 ,하한가 가겠네
20466,2021-10-08 ,이색기 왜 이럼
20467,2021-10-08 ,통과 실팬데 안던져 ㅋㅋㅋㅋㅋㅋ
20468,2021-10-08 ,요세 기사 조심
20469,2021-10-08 ,하한가각인가
20470,2021-10-08 ,주봉  월봉 챠트를 보세요
20472,2021-10-08 ,기사보고 겨우탈출했네
20473,2021-10-08 ,기술제품 개발하다보면 비잉비재한겨
20474,2021-10-08 ,추매기회인가
20475,2021-10-08 ,뭐여
20476,2021-10-08 ,뉴스 갑자기 없어짐
20477,2021-10-08 ,엘앤에프 에코프로비엠이 대장이라니까
20478,2021-10-08 ,위아래  10퍼  코스닥 잡주냐
20479,2021-10-08 ,일단빼
20480,2021-10-08 ,찌라시
20481,2021-10-08 ,추매다
20482,2021-10-08 ,멍청이들 35프로 빠졌다고 도망쳐
20483,2021-10-08 ,품질기준 미달이면 등신들아 ㅋㅋ
20484,2021-10-08 ,운  좋은 날
20485,2021-10-08 ,프로그램은 매수중 
20486,2021-10-08 ,회사 입장문 등록 홈페이지
20487,2021-10-08 ,이게 대체 무슨일이고
20488,2021-10-08 ,기술은 결국 따라간다 
20491,2021-10-08 ,17만원 날라가길래 아쉬웠는데단기 악재 터졌네요 당분간 관망하다가 입성하겠습니다
20493,2021-10-08 ,밑바닥의 밑바닥에도 바닥이 있습니다
20494,2021-10-08 ,그지같은 양극재 통과 실패 뉴스  외국인 더 살려고
20495,2021-10-08 ,좀전에 왜 이렇게 밀어버린거에요
20496,2021-10-08 ,품질 인증실패 뉴스  보셨남
20497,2021-10-08 ,회사 입장문 공지 홈페이지
20498,2021-10-08 ,찌라시로 밝혀짐
20502,2021-10-08 ,줍줍이다
20503,2021-10-08 ,찌라시라고
20504,2021-10-08 ,이 와중에 줍줍을 말하는 인간들
20506,2021-10-08 ,주가가 너무 높아서 껀덕지만 있으면
20508,2021-10-08 ,월봉 챠트를 보시고 개미님들 무조건 손절매 하세요
20509,2021-10-08 ,힌트  너거 퀄테스트 통과 못했으니 엘앤에프 더 급등하겠네 ㅎㅎㅎㅎㅎ
20510,2021-10-08 ,품질미달 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20511,2021-10-08 ,전에
20512,2021-10-08 ,왜 주가가 급락하죠
20513,2021-10-08 ,불량품 ㅋㅋㅋ
20514,2021-10-08 ,줍줍 챤스
20515,2021-10-08 ,얘 나락가구 에코랑 앨엔에프 잘가네
20517,2021-10-08 ,이유  
20518,2021-10-08 ,하락 
20519,2021-10-08 ,들어갈까말까 고민하다가휴
20520,2021-10-08 ,한방 더 남음 
20522,2021-10-08 , 떠뜨아
20523,2021-10-08 ,하한가갈듯
20525,2021-10-08 ,왜이럼
20527,2021-10-08 ,아 흥미진진하다 ㅋㅋㅋㅋ
20528,2021-10-08 ,상대적 박탈감에
20530,2021-10-08 ,하방  ㄷㄷ
20531,2021-10-08 ,머선12
20532,2021-10-08 ,추매 기회준다
20534,2021-10-08 ,반사이익 앨앤에프
20537,2021-10-08 ,서킷걸린건가
20538,2021-10-08 ,가지가지한다 포케야 공시내라
20539,2021-10-08 ,이상하다
20540,2021-10-08 ,추매했음
20541,2021-10-08 ,공매 의심됩니다
20542,2021-10-08 ,홧더 헬헐
20543,2021-10-08 ,이건 좀 심각하네
20544,2021-10-08 ,개미님들 성장성으로 엄청나게 폭등한 주식 입니다
20545,2021-10-08 ,단타개미들 왕창 떨려날 듯 ㅋ
20546,2021-10-08 ,에코제품과 레퍼런스 체크잖아 
20548,2021-10-08 ,나락으로갈껀데 로 버티는척해주네
20549,2021-10-08 ,기사 어딨나
20550,2021-10-08 ,어짜피 종가보합이다 털리지마라
20551,2021-10-08 ,진짜 주식시장
20552,2021-10-08 ,외인들 대량매수한다
20553,2021-10-08 ,삭제된 게시물의 답글아 돈이 없네 
20554,2021-10-08 ,그냥 철강이나 해라
20555,2021-10-08 ,찌라시다
20556,2021-10-08 ,기계
20557,2021-10-08 ,2차전지 소재 프리미엄
20559,2021-10-08 ,오늘 양극재 날아가는데
20560,2021-10-08 ,에코프로비엠은 10여년 개발해온건데
20561,2021-10-08 ,도 제품 수급 재검토하기로 함 
20562,2021-10-08 ,주담 그런일 없단다
20563,2021-10-08 ,명복을 빕니다
20564,2021-10-08 ,반신반의하면
20565,2021-10-08 ,사라는 미팅것들이 있네
20566,2021-10-08 ,외인이 줍기는 
20568,2021-10-08 ,품질인증 통과 실패라잖냐 13만 가야지
20569,2021-10-08 ,아직도 시총 11조네 낄낄 ㅋㅋㅋ
20570,2021-10-08 ,문상 왔음
20571,2021-10-08 ,뉴스하나로 이렇게
20572,2021-10-08 ,와 프로그램도 줄이고잇네요
20573,2021-10-08 ,애들아 양극재 초도품인데 개발하다보면 다 그래 
20574,2021-10-08 ,므  좀 내렸다구 
20575,2021-10-08 ,찌라시 가능성이유
20576,2021-10-08 ,단독 보도치고 구라아닌거 못다
20577,2021-10-08 ,하 이럴줄 알았다
20579,2021-10-08 ,이제 12만대로 갑니다
20580,2021-10-08 ,포케비트코인
20581,2021-10-08 ,와 사고싶었는데 드디어 추매 성공
20583,2021-10-08 ,13층에 들어가 14층에 들어가
20584,2021-10-08 ,비부들
20585,2021-10-08 ,양그재 초도품 일뿐 개발하다보면 다 그럼
20586,2021-10-08 ,근데 포케 품질인증실패
20587,2021-10-08 ,확인하고 싶으면말야   주담에게 전화해라
20588,2021-10-08 ,낄낄낄 엘앤에프로 오세요 ㅋㅋㅋㅋ
20589,2021-10-08 ,거 장난질이 너무 심한거 아니요
20590,2021-10-08 ,다음주 뉴스가 터지면
20591,2021-10-08 ,추매  기회다
20592,2021-10-08 ,으이그으이그
20593,2021-10-08 ,레퍼런스면 별거 아닐듯
20594,2021-10-08 ,얼마까지빠질라나
20596,2021-10-08 ,디지털데일리 김도현 기자  만약 허위기사면 우리 고발 해요
20597,2021-10-08 ,이기사
20600,2021-10-08 ,헤헤 샀다 이제 찬티해야지 
20601,2021-10-08 ,양극제 품질이 충족을못시키면
20602,2021-10-08 ,평단가 88000원 주주는 웃고 있다
20603,2021-10-08 ,디지털데일리 뭐하는 곳임
20604,2021-10-08 ,초도품 개발음 원래 여러번 실패 후 제품 개선이 되는거야
20605,2021-10-08 ,ㅋㅋ종가는 빨간색이다
20606,2021-10-08 ,단타하루살이들 왕창 떨리고
20607,2021-10-08 ,개미으려고온갓수작을다하네
20608,2021-10-08 ,15만주루줍줍줍ㅋㅋㅋㅋ
20609,2021-10-08 ,메르치 엿좀 멕이세유
20610,2021-10-08 ,기사올린 기레기 소송준비해라 
20611,2021-10-08 ,기다린 보람있네
20612,2021-10-08 ,무빙 멋지네요
20614,2021-10-08 ,허위기사든 아니든 일단 피하고봐야겠다
20615,2021-10-08 ,바보아니야 타사는 이미 납품중이고
20616,2021-10-08 ,ㅋㅋ 막판개미털기
20617,2021-10-08 ,이건 배터리테마주에서
20619,2021-10-08 ,기사도 끝까지 읽어라
20620,2021-10-08 ,그게 어찌 악재이지
20621,2021-10-08 ,실패
20622,2021-10-08 ,장투주린큰 그림을 봐야죠
20623,2021-10-08 ,아살 자리 왔는데 월급이 왜 안들어오는거냐
20624,2021-10-08 ,그냥 기사 써주는 것으로도 감사해라
20625,2021-10-08 ,기사를
20626,2021-10-08 ,납품하는 제품의 품질이 미달이면 심각
20627,2021-10-08 ,성장통
20628,2021-10-08 ,ㅋㅋ 멍청이들 외인들이 다 주서 간다
20629,2021-10-08 ,배터리 불나는이유가 사 양극재품질
20630,2021-10-08 ,공매도 수량 5만주에서 2만4천주로 줄어
20631,2021-10-08 ,짝짝짝 
20632,2021-10-08 ,살려는 드릴께 ㅋㅋ
20634,2021-10-08 ,와 찌라시 덕분에 밑에서 줍줍했다
20635,2021-10-08 ,기관외인도 털어내느라 이리저리 흔드넹
20636,2021-10-08 ,허위 내용 유포 기자 구속 청원 하실분들 
20637,2021-10-08 ,멍청한
20639,2021-10-08 ,품질쪽일 해본사람은 알지 별것도 아닌데
20640,2021-10-08 ,아름다운 조정이냐
20641,2021-10-08 ,삭제된 게시물의 답글기회줄때 대장주로 돔황챠
20642,2021-10-08 ,문상 왔습니다
20643,2021-10-08 ,메릴린치만 36000주 줍줍했네
20644,2021-10-08 ,똥손이 픽한 개잡주 답네
20645,2021-10-08 ,공매도세력들 장난아닌가
20646,2021-10-08 ,이거 무조건 양전이다
20647,2021-10-08 ,반등없는거보니 다들 털어내는 중
20648,2021-10-08 ,무지성
20649,2021-10-08 ,오늘양극제 날라가는 날인데 
20652,2021-10-08 ,기레기의 교묘한  악성기사 제목으로 주린이들만 박살나는구나
20653,2021-10-08 ,153 풀 매수 ㅋㅋㅋ
20654,2021-10-08 ,진성장투빼고 물갈이 왕창ㅎ
20655,2021-10-08 ,노반등에 회사에서도 아무런 대답 안함 
20656,2021-10-08 ,일간지 뉴스가 터져서 악재가 알려지면
20657,2021-10-08 ,공포에 사라고했다
20658,2021-10-08 ,처더품이아니라 남품용 배터리가 품질미달이면
20659,2021-10-08 ,15만 초반에 담고 장투가즈아
20660,2021-10-08 ,기회다
20661,2021-10-08 ,백신임상 콧딱지 제약주냐
20662,2021-10-08 ,디지털데일리 전화합시다
20664,2021-10-08 ,원래 이럴때
20665,2021-10-08 ,2차 나락행
20666,2021-10-08 ,이건 추매지 어휴
20667,2021-10-08 ,주담통화
20668,2021-10-08 ,땡큐 땡큐 땡큐 
20669,2021-10-08 ,주담전화 되신분
20670,2021-10-08 ,정말 대단하다 올린다음에 찌라시풀기
20671,2021-10-08 ,좀 더 지켜봐도 괜찮음
20673,2021-10-08 ,하한가 안가
20674,2021-10-08 ,반등주는척  다시내리네 
20676,2021-10-08 ,답은 홍준표다
20677,2021-10-08 ,가짜 찌라시올린기자쌕히
20678,2021-10-08 ,양극제 납품을 샘플 테스트
20679,2021-10-08 ,낙주거래의 달인 159000원에 먹튀대성공
20680,2021-10-08 ,찌라시신경끄세요지금가격양극제나오기전가격아래입니다
20681,2021-10-08 ,초도품이 아니라 남품용 배터리라는게 문제지 ㅎㅎ
20682,2021-10-08 ,159000원 팔고나옵니다
20683,2021-10-08 ,이거 가짜뉴스냐 저가 매수 기회였군요
20684,2021-10-08 ,바보들아
20685,2021-10-08 ,야이거 품질실패면
20686,2021-10-08 ,10월 6일날
20687,2021-10-08 ,장투 보유자이지만 
20688,2021-10-08 ,납품처 확대
20689,2021-10-08 ,와 삼성에 납품
20690,2021-10-08 ,쳇 올라가는군
20691,2021-10-08 ,ㅋㅋㅋㅋㅋㅋㅋㅋ바보들
20692,2021-10-08 ,ㅋㅋ  내가 진실 말해 주니 까네 ㅋㅋㅋ
20693,2021-10-08 ,단독말고 기사한번 더 나왔음 좋겠다
20694,2021-10-08 ,저기자 세무조사해야하는거아냐
20695,2021-10-08 ,감사합니다 포케
20696,2021-10-08 ,납품
20697,2021-10-08 ,에코 비엠로 갈아타야 지 싶다
20699,2021-10-08 ,종가 플러스에 한표
20701,2021-10-08 ,ㅋㅋㅋ  이런 기회를 
20702,2021-10-08 ,남들
20703,2021-10-08 ,개미 제대로터네 어차피 신고가 갱신한다
20704,2021-10-08 ,일단 실패했단건 악재가 맞긴한거아님
20705,2021-10-08 ,ㅋㅋ미수 입성했는데
20706,2021-10-08 ,이게 무슨 개같은 경우인지
20707,2021-10-08 ,시장에서 요구하는수준은 에코프로인데
20708,2021-10-08 ,저 17층이에요
20709,2021-10-08 ,외국인이 사네요
20710,2021-10-08 ,ㅎㅎ 오늘 털린 호구 손들어
20711,2021-10-08 ,기관도파나본데
20712,2021-10-08 ,야이 단순한 것들아 ㅋㅋㅋㅋㅋ
20713,2021-10-08 ,기사 내용입니다 
20714,2021-10-08 ,양극제 납품위한 샘플 테스트 불합격은
20715,2021-10-08 ,잘샀다 기자놈 땡큐 ㅋㅋㅋ
20716,2021-10-08 ,품질 인증 그냥 웃지요
20717,2021-10-08 ,근데 원래 삼성  는 배터리 납품 업체도 아니었는데
20719,2021-10-08 ,무슨 개소리 ㅋㅋㅋㅋㅋ
20720,2021-10-08 ,이데일리 기자 외국에 정보팔아넘긴거같은데
20721,2021-10-08 ,잠깐 들어가서
20722,2021-10-08 ,문제 있다
20723,2021-10-08 ,근데 기레기 아가리 하나에 낚시질 당하는 인간들은
20724,2021-10-08 ,오보인개벼
20725,2021-10-08 ,무슨 바이오 종목도 아니고
20726,2021-10-08 ,기관은 팝니다
20727,2021-10-08 ,안티들도 물갈이됐을듯
20728,2021-10-08 ,만약에
20730,2021-10-08 ,어찌보면 호재다
20731,2021-10-08 ,오히려 호재 같습니다만 짧은소견입니다
20732,2021-10-08 ,결국 기자 땜에 
20734,2021-10-08 ,아니 왜 올렸어
20735,2021-10-08 ,외국인은 기회다 생각하고 더 샀네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20736,2021-10-08 ,오늘 팔고나간 사람은 배겁나 아프것다
20737,2021-10-08 ,149500원 입성
20738,2021-10-08 ,쳐올리고 기관 외인 쌍끌이 도망
20739,2021-10-08 ,찌라시한방에 나락가는 기업
20740,2021-10-08 ,새로운 납품을 위한 제품 조건에 한방에 맞추는 회사 없음
20741,2021-10-08 ,회사좀 알아보고 투자해라
20742,2021-10-08 ,이걸 기사로 쓴 기자나
20743,2021-10-08 ,언론들부터
20744,2021-10-08 ,진짜 주식판
20745,2021-10-08 ,ㅋㅋㅋ이건 포케 악재가 아니고 에코프로비엠 악재다 ㅋㅋㅋㅋㅋ
20746,2021-10-08 ,으이구
20747,2021-10-08 ,초스코 입장문 풀질개선 후 재추진 하겠다
20748,2021-10-08 ,행복회로 돌리지마라
20749,2021-10-08 ,담당자는 통화불능이라 
20750,2021-10-08 ,빠져라
20751,2021-10-08 ,신형 양극재로 초도품이네
20752,2021-10-08 ,삭제된 게시물의 답글 에코와 엘앤 반사이익으로 급등중 
20754,2021-10-08 ,조만간 개 떡상하겠네 ㅋㅋㅋㅋ
20755,2021-10-08 ,이 와중에 찬티들 회로 풀 가동
20756,2021-10-08 ,신형 양극재잖아 지켜보자
20757,2021-10-08 ,허허허
20758,2021-10-08 ,원툴이라서 주가 안오르는거 같았는데
20759,2021-10-08 ,5천만원
20760,2021-10-08 ,오늘 좋은 주식인거 인증됨
20761,2021-10-08 ,오히려 호재네
20763,2021-10-08 ,설마 양전하는건아니겠지
20764,2021-10-08 ,포케사장님
20765,2021-10-08 ,결국은 에코프로비엠보다 못하다는 이야기 
20766,2021-10-08 ,굿뉴스
20767,2021-10-08 ,진성주주
20768,2021-10-08 ,봉길이 실환가
20769,2021-10-08 ,양전 ㅋㅋ
20770,2021-10-08 ,장투주린제품 다양화추진중
20771,2021-10-08 ,아 반털렸습니다
20772,2021-10-08 ,와 찌라시에 판 사람 졸 억울하겠다
20773,2021-10-08 ,1년을 참고 기다렸는데 찌라시 기사에
20774,2021-10-08 ,ㅂㅅ 찬티 양반들 ㅋㅋ
20775,2021-10-08 ,단독뉴스에 현혹되지 마세요
20776,2021-10-08 ,김도연기자 조사해야하는거아닌가요
20777,2021-10-08 ,찰나의 순간
20778,2021-10-08 ,연기금 다시사네요 ㅎ
20779,2021-10-08 ,주식이 주작인이유가
20780,2021-10-08 ,상승 가겠네
20781,2021-10-08 ,와 5프로 먹었따
20782,2021-10-08 ,상한가 간다
20783,2021-10-08 ,진짜 왠만하면 글안쓴데
20784,2021-10-08 ,이게나라냐 ㅋㅋㅋㅋ 벌써 빨간색이야 ㅋㅋㅋㅋ
